"","iso2c","year","country","RR_Independence","RR_CurrencyCrisis","RR_InflationCrisis","RR_StockMarketCrash","RR_SovDebtCrisisDom","RR_SovDebtCrisisExt","RR_BankingCrisis","RR_YearlyCrisisTally","LV2012.Fiscal","Keefer2007.Fiscal","Honohan2003.Fiscal","HonohanCrisisOngoing","ongoingLV","polity2"
"4035","GR",1900,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4036","GR",1901,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4037","GR",1902,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4038","GR",1903,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4039","GR",1904,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4040","GR",1905,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4041","GR",1906,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4042","GR",1907,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4043","GR",1908,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4044","GR",1909,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4045","GR",1910,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4046","GR",1911,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4047","GR",1912,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4048","GR",1913,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4049","GR",1914,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4050","GR",1915,"Greece","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,1
"4051","GR",1916,"Greece","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,NA
"4052","GR",1917,"Greece","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,NA
"4053","GR",1918,"Greece","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,NA
"4054","GR",1919,"Greece","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA
"4055","GR",1920,"Greece","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,1
"4056","GR",1921,"Greece","1","1","1","0","0","0","0","2",NA,NA,NA,NA,NA,1
"4057","GR",1922,"Greece","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,0
"4058","GR",1923,"Greece","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,-2
"4059","GR",1924,"Greece","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,-3
"4060","GR",1925,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-6
"4061","GR",1926,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4062","GR",1927,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4063","GR",1928,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4064","GR",1929,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"4065","GR",1930,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"4066","GR",1931,"Greece","1","1","0","1","0","0","1","3",NA,NA,NA,NA,NA,10
"4067","GR",1932,"Greece","1","0","0","1","1","1","0","3",NA,NA,NA,NA,NA,10
"4068","GR",1933,"Greece","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,10
"4069","GR",1934,"Greece","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,8
"4070","GR",1935,"Greece","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,8
"4071","GR",1936,"Greece","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,-8
"4072","GR",1937,"Greece","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,-8
"4073","GR",1938,"Greece","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,-8
"4074","GR",1939,"Greece","1","1","0","0","1","1","0","3",NA,NA,NA,NA,NA,-8
"4075","GR",1940,"Greece","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,-8
"4076","GR",1941,"Greece","1","1","1","0","1","1","0","4",NA,NA,NA,NA,NA,0
"4077","GR",1942,"Greece","1","1","1","0","1","1","0","4",NA,NA,NA,NA,NA,0
"4078","GR",1943,"Greece","1","2","1","0","1","1","0","5",NA,NA,NA,NA,NA,0
"4079","GR",1944,"Greece","1","1","1","0","1","1","0","4",NA,NA,NA,NA,NA,8
"4080","GR",1945,"Greece","1","0","1","0","1","1","0","3",NA,NA,NA,NA,NA,8
"4081","GR",1946,"Greece","1","1","1","0","1","1","0","4",NA,NA,NA,NA,NA,8
"4082","GR",1947,"Greece","1","0","1","0","1","1","0","3",NA,NA,NA,NA,NA,8
"4083","GR",1948,"Greece","1","1","1","0","1","1","0","4",NA,NA,NA,NA,NA,8
"4084","GR",1949,"Greece","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,4
"4085","GR",1950,"Greece","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,4
"4086","GR",1951,"Greece","1","0","0","0","1","1","0","2",NA,NA,NA,NA,NA,4
"4087","GR",1952,"Greece","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,4
"4088","GR",1953,"Greece","1","0","1","0","0","1","0","2",NA,NA,NA,NA,NA,4
"4089","GR",1954,"Greece","1","2","0","0","0","1","0","3",NA,NA,NA,NA,NA,4
"4090","GR",1955,"Greece","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,4
"4091","GR",1956,"Greece","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,4
"4092","GR",1957,"Greece","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,4
"4093","GR",1958,"Greece","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,4
"4094","GR",1959,"Greece","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,4
"4095","GR",1960,"Greece","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,4
"4096","GR",1961,"Greece","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,4
"4097","GR",1962,"Greece","1","0","0","1","0","1","0","2",NA,NA,NA,NA,NA,4
"4098","GR",1963,"Greece","1","0","0","1","0","1","0","2",NA,NA,NA,NA,NA,4
"4099","GR",1964,"Greece","1","0","0","1","0","1","0","2",NA,NA,NA,NA,NA,4
"4100","GR",1965,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,4
"4101","GR",1966,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,4
"4102","GR",1967,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"4103","GR",1968,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"4104","GR",1969,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"4105","GR",1970,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"4106","GR",1971,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"4107","GR",1972,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,-7
"4108","GR",1973,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,-7
"4109","GR",1974,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,1
"4110","GR",1975,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,8
"4111","GR",1976,"Greece","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,8
"4112","GR",1977,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,8
"4113","GR",1978,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,8
"4114","GR",1979,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,8
"4115","GR",1980,"Greece","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,8
"4116","GR",1981,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,8
"4117","GR",1982,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,8
"4118","GR",1983,"Greece","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,8
"4119","GR",1984,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,8
"4120","GR",1985,"Greece","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,8
"4121","GR",1986,"Greece","1","1","1","0","0","0","0","2",NA,NA,NA,NA,NA,10
"4122","GR",1987,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4123","GR",1988,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4124","GR",1989,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4125","GR",1990,"Greece","1","1","1","0","0","0","0","2",NA,NA,NA,NA,NA,10
"4126","GR",1991,"Greece","1","0","0","1","0","0","1","2",NA,NA,NA,NA,NA,10
"4127","GR",1992,"Greece","1","0","0","1","0","0","1","2",NA,NA,NA,NA,NA,10
"4128","GR",1993,"Greece","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,10
"4129","GR",1994,"Greece","1","0","0","1","0","0","1","2",NA,NA,NA,NA,NA,10
"4130","GR",1995,"Greece","1","0","0","1","0","0","1","2",NA,NA,NA,NA,NA,10
"4131","GR",1996,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"4132","GR",1997,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4133","GR",1998,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4134","GR",1999,"Greece","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,10
"4135","GR",2000,"Greece","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,10
"4136","GR",2001,"Greece","1","1","0","1","0","0","0","2",NA,NA,NA,NA,NA,10
"4137","GR",2002,"Greece","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,10
"4138","GR",2003,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4139","GR",2004,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4140","GR",2005,"Greece","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,10
"4141","GR",2006,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4142","GR",2007,"Greece","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,10
"4143","GR",2008,"Greece","1","0","0","1","0","0","1","2",27.3,NA,NA,0,1,10
"4144","GR",2009,"Greece","1","0","0","0","0","0","1","1",NA,NA,NA,NA,NA,10
"4145","GR",2010,"Greece","1","0","0","1","0","0","1","2",NA,NA,NA,NA,NA,10
"4146","GT",1838,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,NA
"4147","GT",1839,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"4148","GT",1840,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"4149","GT",1841,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"4150","GT",1842,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"4151","GT",1843,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"4152","GT",1844,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"4153","GT",1845,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"4154","GT",1846,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"4155","GT",1847,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"4156","GT",1848,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"4157","GT",1849,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"4158","GT",1850,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-1
"4159","GT",1851,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-1
"4160","GT",1852,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-1
"4161","GT",1853,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-1
"4162","GT",1854,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"4163","GT",1855,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"4164","GT",1856,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-3
"4165","GT",1857,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4166","GT",1858,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4167","GT",1859,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4168","GT",1860,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4169","GT",1861,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4170","GT",1862,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4171","GT",1863,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4172","GT",1864,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4173","GT",1865,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4174","GT",1866,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4175","GT",1867,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4176","GT",1868,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4177","GT",1869,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4178","GT",1870,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4179","GT",1871,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-2
"4180","GT",1872,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-2
"4181","GT",1873,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-1
"4182","GT",1874,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-1
"4183","GT",1875,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-1
"4184","GT",1876,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-5
"4185","GT",1877,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-5
"4186","GT",1878,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-5
"4187","GT",1879,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,2
"4188","GT",1880,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,2
"4189","GT",1881,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,2
"4190","GT",1882,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,2
"4191","GT",1883,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,2
"4192","GT",1884,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,2
"4193","GT",1885,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,2
"4194","GT",1886,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,2
"4195","GT",1887,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,2
"4196","GT",1888,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,2
"4197","GT",1889,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4198","GT",1890,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4199","GT",1891,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4200","GT",1892,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4201","GT",1893,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4202","GT",1894,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,2
"4203","GT",1895,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4204","GT",1896,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4205","GT",1897,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4206","GT",1898,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4207","GT",1899,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,2
"4208","GT",1900,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4209","GT",1901,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4210","GT",1902,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4211","GT",1903,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4212","GT",1904,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4213","GT",1905,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4214","GT",1906,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4215","GT",1907,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4216","GT",1908,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4217","GT",1909,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4218","GT",1910,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4219","GT",1911,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4220","GT",1912,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4221","GT",1913,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4222","GT",1914,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4223","GT",1915,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4224","GT",1916,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4225","GT",1917,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4226","GT",1918,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4227","GT",1919,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4228","GT",1920,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4229","GT",1921,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4230","GT",1922,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4231","GT",1923,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4232","GT",1924,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4233","GT",1925,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4234","GT",1926,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4235","GT",1927,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4236","GT",1928,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4237","GT",1929,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4238","GT",1930,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4239","GT",1931,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4240","GT",1932,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4241","GT",1933,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4242","GT",1934,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4243","GT",1935,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4244","GT",1936,"Guatemala","1","0","0",NA,"0","1","0","1",NA,NA,NA,NA,NA,-9
"4245","GT",1937,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4246","GT",1938,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4247","GT",1939,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4248","GT",1940,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4249","GT",1941,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4250","GT",1942,"Guatemala","1","0","1",NA,"0","0","0","1",NA,NA,NA,NA,NA,-9
"4251","GT",1943,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-9
"4252","GT",1944,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,5
"4253","GT",1945,"Guatemala","1","0","1",NA,"0","0","0","1",NA,NA,NA,NA,NA,5
"4254","GT",1946,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,5
"4255","GT",1947,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,5
"4256","GT",1948,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,5
"4257","GT",1949,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,5
"4258","GT",1950,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4259","GT",1951,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4260","GT",1952,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4261","GT",1953,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,2
"4262","GT",1954,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-6
"4263","GT",1955,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-6
"4264","GT",1956,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-6
"4265","GT",1957,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-6
"4266","GT",1958,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-5
"4267","GT",1959,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-5
"4268","GT",1960,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-5
"4269","GT",1961,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-5
"4270","GT",1962,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-5
"4271","GT",1963,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-5
"4272","GT",1964,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-5
"4273","GT",1965,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-5
"4274","GT",1966,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,3
"4275","GT",1967,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,3
"4276","GT",1968,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,3
"4277","GT",1969,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,3
"4278","GT",1970,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,1
"4279","GT",1971,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,1
"4280","GT",1972,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,1
"4281","GT",1973,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,1
"4282","GT",1974,"Guatemala","1","0","1",NA,"0","0","0","1",NA,NA,NA,NA,NA,-3
"4283","GT",1975,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4284","GT",1976,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4285","GT",1977,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-3
"4286","GT",1978,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-5
"4287","GT",1979,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-5
"4288","GT",1980,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-5
"4289","GT",1981,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-5
"4290","GT",1982,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-7
"4291","GT",1983,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-7
"4292","GT",1984,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-6
"4293","GT",1985,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,-1
"4294","GT",1986,"Guatemala","1","1","1",NA,"0","1","0","3",NA,NA,NA,NA,NA,3
"4295","GT",1987,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,3
"4296","GT",1988,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,3
"4297","GT",1989,"Guatemala","1","1","0",NA,"0","1","0","2",NA,NA,NA,NA,NA,3
"4298","GT",1990,"Guatemala","1","1","1",NA,"0","0","1","3",NA,NA,NA,NA,NA,3
"4299","GT",1991,"Guatemala","1","0","1",NA,"0","0","0","1",NA,NA,NA,NA,NA,3
"4300","GT",1992,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,3
"4301","GT",1993,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,3
"4302","GT",1994,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,3
"4303","GT",1995,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,3
"4304","GT",1996,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,8
"4305","GT",1997,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,8
"4306","GT",1998,"Guatemala","1","0","0",NA,"0","0","0","0",NA,NA,NA,NA,NA,8
