"country","year","yrcurnt","stanbs","DiElection"
"NZ",1983,1,0,"Not Election Year"
"NZ",1984,0,0,"Election Year"
"NZ",1985,2,1,"Not Election Year"
"NZ",1986,1,0,"Not Election Year"
"NZ",1987,0,0,"Election Year"
"NZ",1988,2,0,"Not Election Year"
"NZ",1989,1,0,"Not Election Year"
"NZ",1990,0,0.5,"Election Year"
"NZ",1991,2,1,"Not Election Year"
"NZ",1992,1,0,"Not Election Year"
"NZ",1993,0,0,"Election Year"
"NZ",1994,2,0,"Not Election Year"
"NZ",1995,1,0,"Not Election Year"
"NZ",1996,0,0,"Election Year"
"NZ",1997,2,0.333333343267441,"Not Election Year"
"NZ",1998,1,0.333333343267441,"Not Election Year"
"NZ",1999,0,0,"Election Year"
"NZ",2000,2,1,"Not Election Year"
"NZ",2001,1,0,"Not Election Year"
"NZ",2002,0,0,"Election Year"
"NZ",2003,2,0.5,"Not Election Year"
"NZ",2004,1,0,"Not Election Year"
"NZ",2005,0,0,"Election Year"
"NZ",2006,2,0,"Not Election Year"
"NZ",2007,1,0,"Not Election Year"
"NZ",2008,0,0,"Election Year"
"NZ",2009,2,0.75,"Not Election Year"
"NZ",2010,1,0,"Not Election Year"
"NZ",2011,0,0,"Election Year"
"NZ",2012,2,0,"Not Election Year"
"OM",1975,-999,NA,NA
"OM",1976,-999,0,NA
"OM",1977,-999,0,NA
"OM",1978,-999,0,NA
"OM",1979,-999,0,NA
"OM",1980,-999,0,NA
"OM",1981,-999,0,NA
"OM",1982,-999,0,NA
"OM",1983,-999,0,NA
"OM",1984,-999,0,NA
"OM",1985,-999,0,NA
"OM",1986,-999,0,NA
"OM",1987,-999,0,NA
"OM",1988,-999,0,NA
"OM",1989,-999,0,NA
"OM",1990,-999,0,NA
"OM",1991,-999,0,NA
"OM",1992,-999,0,NA
"OM",1993,-999,0,NA
"OM",1994,-999,0,NA
"OM",1995,-999,0,NA
"OM",1996,-999,0,NA
"OM",1997,-999,0,NA
"OM",1998,-999,0,NA
"OM",1999,-999,0,NA
"OM",2000,-999,0,NA
"OM",2001,-999,0,NA
"OM",2002,-999,0,NA
"OM",2003,-999,0,NA
"OM",2004,-999,0,NA
"OM",2005,-999,0,NA
"OM",2006,-999,0,NA
"OM",2007,-999,0,NA
"OM",2008,-999,0,NA
"OM",2009,-999,0,NA
"OM",2010,-999,0,NA
"OM",2011,-999,0,NA
"OM",2012,-999,0,NA
"PK",1975,3,NA,"Not Election Year"
"PK",1976,2,NA,"Not Election Year"
"PK",1977,0,NA,"Election Year"
"PK",1978,-999,NA,NA
"PK",1979,-999,0,NA
"PK",1980,-999,0,NA
"PK",1981,-999,0,NA
"PK",1982,-999,0,NA
"PK",1983,-999,0,NA
"PK",1984,-999,0,NA
"PK",1985,4,0,"Not Election Year"
"PK",1986,3,0,"Not Election Year"
"PK",1987,2,0,"Not Election Year"
"PK",1988,1,0,"Not Election Year"
"PK",1989,4,1,"Not Election Year"
"PK",1990,0,0,"Election Year"
"PK",1991,4,0.666666686534882,"Not Election Year"
"PK",1992,3,0,"Not Election Year"
"PK",1993,0,0,"Election Year"
"PK",1994,4,1,"Not Election Year"
"PK",1995,3,0,"Not Election Year"
"PK",1996,2,0,"Not Election Year"
"PK",1997,0,0.200000002980232,"Election Year"
"PK",1998,4,0.600000023841858,"Not Election Year"
"PK",1999,4,0.25,"Not Election Year"
"PK",2000,4,0.5,"Not Election Year"
"PK",2001,3,1,"Not Election Year"
"PK",2002,2,0,"Not Election Year"
"PK",2003,1,0,"Not Election Year"
"PK",2004,0,0,"Election Year"
"PK",2005,4,0,"Not Election Year"
"PK",2006,3,0,"Not Election Year"
"PK",2007,2,0,"Not Election Year"
"PK",2008,1,0,"Not Election Year"
"PK",2009,4,0.5,"Not Election Year"
"PK",2010,3,0,"Not Election Year"
"PK",2011,2,0,"Not Election Year"
"PK",2012,1,0,"Not Election Year"
"PA",1975,3,NA,"Not Election Year"
"PA",1976,2,0,"Not Election Year"
"PA",1977,1,0,"Not Election Year"
"PA",1978,0,0,"Election Year"
"PA",1979,5,1,"Not Election Year"
"PA",1980,4,0,"Not Election Year"
"PA",1981,3,0,"Not Election Year"
"PA",1982,2,0,"Not Election Year"
"PA",1983,1,1,"Not Election Year"
"PA",1984,0,0,"Election Year"
"PA",1985,4,1,"Not Election Year"
"PA",1986,3,0.333333343267441,"Not Election Year"
"PA",1987,2,0,"Not Election Year"
"PA",1988,1,0,"Not Election Year"
"PA",1989,0,0.333333343267441,"Election Year"
"PA",1990,4,0.666666686534882,"Not Election Year"
"PA",1991,3,0,"Not Election Year"
"PA",1992,2,0,"Not Election Year"
"PA",1993,1,0,"Not Election Year"
"PA",1994,0,0,"Election Year"
"PA",1995,4,0.5,"Not Election Year"
"PA",1996,3,0,"Not Election Year"
"PA",1997,2,0,"Not Election Year"
"PA",1998,1,0,"Not Election Year"
"PA",1999,0,0,"Election Year"
"PA",2000,4,0.666666686534882,"Not Election Year"
"PA",2001,3,0,"Not Election Year"
"PA",2002,2,0,"Not Election Year"
"PA",2003,1,0,"Not Election Year"
"PA",2004,0,0,"Election Year"
"PA",2005,4,0.333333343267441,"Not Election Year"
"PA",2006,3,0,"Not Election Year"
"PA",2007,2,0,"Not Election Year"
"PA",2008,1,0,"Not Election Year"
"PA",2009,0,0,"Election Year"
"PA",2010,4,0.666666686534882,"Not Election Year"
"PA",2011,3,0,"Not Election Year"
"PA",2012,2,0,"Not Election Year"
"PE",1975,-999,NA,NA
"PE",1976,-999,1,NA
"PE",1977,-999,0,NA
"PE",1978,-999,0,NA
"PE",1979,-999,0,NA
"PE",1980,0,0.333333343267441,"Election Year"
"PE",1981,4,1,"Not Election Year"
"PE",1982,3,0,"Not Election Year"
"PE",1983,2,0,"Not Election Year"
"PE",1984,1,0,"Not Election Year"
"PE",1985,0,0,"Election Year"
"PE",1986,4,0.666666686534882,"Not Election Year"
"PE",1987,3,0,"Not Election Year"
"PE",1988,2,0,"Not Election Year"
"PE",1989,1,0,"Not Election Year"
"PE",1990,0,0,"Election Year"
"PE",1991,4,0.666666686534882,"Not Election Year"
"PE",1992,3,0,"Not Election Year"
"PE",1993,2,0,"Not Election Year"
"PE",1994,1,0,"Not Election Year"
"PE",1995,0,0.666666686534882,"Election Year"
"PE",1996,4,0,"Not Election Year"
"PE",1997,3,0,"Not Election Year"
"PE",1998,2,0,"Not Election Year"
"PE",1999,1,0,"Not Election Year"
"PE",2000,0,0,"Election Year"
"PE",2001,4,0,"Not Election Year"
"PE",2002,4,0.666666686534882,"Not Election Year"
"PE",2003,3,0.333333343267441,"Not Election Year"
"PE",2004,2,0,"Not Election Year"
"PE",2005,1,0,"Not Election Year"
"PE",2006,0,0,"Election Year"
"PE",2007,4,0.666666686534882,"Not Election Year"
"PE",2008,3,0,"Not Election Year"
"PE",2009,2,0,"Not Election Year"
"PE",2010,1,0,"Not Election Year"
"PE",2011,0,0,"Election Year"
"PE",2012,4,0.666666686534882,"Not Election Year"
"PH",1975,-999,NA,NA
"PH",1976,-999,0,NA
"PH",1977,-999,0,NA
"PH",1978,-999,0,NA
"PH",1979,-999,0,NA
"PH",1980,-999,0,NA
"PH",1981,0,0,"Election Year"
"PH",1982,5,0,"Not Election Year"
"PH",1983,4,0,"Not Election Year"
"PH",1984,3,0,"Not Election Year"
"PH",1985,2,0,"Not Election Year"
"PH",1986,1,0,"Not Election Year"
"PH",1987,-999,0.333333343267441,NA
"PH",1988,-999,0.333333343267441,NA
"PH",1989,-999,0,NA
"PH",1990,-999,0.333333343267441,NA
"PH",1991,-999,0,NA
"PH",1992,0,0,"Election Year"
"PH",1993,5,0.666666686534882,"Not Election Year"
"PH",1994,4,0.5,"Not Election Year"
"PH",1995,3,0,"Not Election Year"
"PH",1996,2,0,"Not Election Year"
"PH",1997,1,0,"Not Election Year"
"PH",1998,0,0,"Election Year"
"PH",1999,5,1,"Not Election Year"
"PH",2000,4,0,"Not Election Year"
"PH",2001,3,0.333333343267441,"Not Election Year"
"PH",2002,2,0.333333343267441,"Not Election Year"
"PH",2003,1,0,"Not Election Year"
"PH",2004,0,0,"Election Year"
"PH",2005,5,0,"Not Election Year"
"PH",2006,4,0,"Not Election Year"
"PH",2007,3,0,"Not Election Year"
"PH",2008,2,0,"Not Election Year"
"PH",2009,1,0,"Not Election Year"
"PH",2010,0,0,"Election Year"
"PH",2011,5,0.5,"Not Election Year"
"PH",2012,4,0,"Not Election Year"
"GN",1975,2,NA,"Not Election Year"
"GN",1976,1,NA,"Not Election Year"
"GN",1977,0,NA,"Election Year"
"GN",1978,4,NA,"Not Election Year"
"GN",1979,3,NA,"Not Election Year"
"GN",1980,2,NA,"Not Election Year"
"GN",1981,1,NA,"Not Election Year"
"GN",1982,0,NA,"Election Year"
"GN",1983,4,NA,"Not Election Year"
"GN",1984,3,0,"Not Election Year"
"GN",1985,2,0,"Not Election Year"
"GN",1986,1,1,"Not Election Year"
"GN",1987,0,0,"Election Year"
"GN",1988,4,0,"Not Election Year"
"GN",1989,3,0.600000023841858,"Not Election Year"
"GN",1990,2,0,"Not Election Year"
"GN",1991,1,0,"Not Election Year"
"GN",1992,0,0,"Election Year"
"GN",1993,4,0.800000011920929,"Not Election Year"
"GN",1994,3,0,"Not Election Year"
"GN",1995,2,0.400000005960464,"Not Election Year"
"GN",1996,1,0,"Not Election Year"
"GN",1997,0,0,"Election Year"
"GN",1998,4,0.400000005960464,"Not Election Year"
"GN",1999,3,0,"Not Election Year"
"GN",2000,2,0.200000002980232,"Not Election Year"
"GN",2001,1,0,"Not Election Year"
"GN",2002,0,0,"Election Year"
"GN",2003,4,0.600000023841858,"Not Election Year"
"GN",2004,3,0,"Not Election Year"
"GN",2005,2,0,"Not Election Year"
"GN",2006,1,0,"Not Election Year"
"GN",2007,0,0,"Election Year"
"GN",2008,4,0.5,"Not Election Year"
"GN",2009,3,0,"Not Election Year"
"GN",2010,2,0,"Not Election Year"
"GN",2011,1,0,"Not Election Year"
"GN",2012,0,0,"Election Year"
"PL",1975,-999,NA,NA
"PL",1976,-999,0,NA
"PL",1977,-999,0,NA
"PL",1978,-999,0,NA
"PL",1979,-999,0,NA
"PL",1980,-999,0,NA
"PL",1981,-999,0,NA
"PL",1982,-999,1,NA
"PL",1983,-999,0,NA
"PL",1984,-999,0,NA
"PL",1985,-999,0,NA
"PL",1986,-999,0,NA
"PL",1987,-999,0,NA
"PL",1988,-999,0,NA
"PL",1989,-999,0,NA
"PL",1990,0,0,"Election Year"
"PL",1991,4,0.5,"Not Election Year"
"PL",1992,3,0,"Not Election Year"
