"iso2c","country","year","RR_Independence","RR_CurrencyCrisis","RR_InflationCrisis","RR_StockMarketCrash","RR_SovDebtCrisisDom","RR_SovDebtCrisisExt","RR_BankingCrisis","RR_YearlyCrisisTally"
"AT","Austria",1835,"1","0","0","0","0","0","0","0"
"AT","Austria",1836,"1","0","0","0","0","0","0","0"
"AT","Austria",1837,"1","0","0","0","0","0","0","0"
"AT","Austria",1838,"1","0","0","0","0","0","0","0"
"AT","Austria",1839,"1","0","0","0","0","0","0","0"
"AT","Austria",1840,"1","0","0","0","0","0","0","0"
"AT","Austria",1841,"1","0","0","0","0","0","0","0"
"AT","Austria",1842,"1","0","0","0","0","0","0","0"
"AT","Austria",1843,"1","0","0","0","0","0","0","0"
"AT","Austria",1844,"1","0","0","0","0","0","0","0"
"AT","Austria",1845,"1","0","1","0","0","0","0","1"
"AT","Austria",1846,"1","0","1","0","0","0","0","1"
"AT","Austria",1847,"1","0","1","0","0","0","0","1"
"AT","Austria",1848,"1","0","0","0","0","0","0","0"
"AT","Austria",1849,"1","0","0","0","0","0","0","0"
"AT","Austria",1850,"1","1","0","0","0","0","0","1"
"AT","Austria",1851,"1","1","0","0","0","0","0","1"
"AT","Austria",1852,"1","0","0","0","0","0","0","0"
"AT","Austria",1853,"1","1","0","0","0","0","0","1"
"AT","Austria",1854,"1","0","1","0","0","0","0","1"
"AT","Austria",1855,"1","0","0","0","0","0","0","0"
"AT","Austria",1856,"1","1","0","0","0","0","0","1"
"AT","Austria",1857,"1","0","0","0","0","0","0","0"
"AT","Austria",1858,"1","0","0","0","0","0","0","0"
"AT","Austria",1859,"1","1","0","0","0","0","0","1"
"AT","Austria",1860,"1","1","1","0","0","0","0","2"
"AT","Austria",1861,"1","0","0","0","0","0","0","0"
"AT","Austria",1862,"1","0","0","0","0","0","0","0"
"AT","Austria",1863,"1","1","0","0","0","0","0","1"
"AT","Austria",1864,"1","0","0","0","0","0","0","0"
"AT","Austria",1865,"1","0","0","0","0","0","0","0"
"AT","Austria",1866,"1","1","1","0","0","0","0","2"
"AT","Austria",1867,"1","0","1","0","0","0","0","1"
"AT","Austria",1868,"1","0","0","0","0","1","0","1"
"AT","Austria",1869,"1","0","0","0","0","1","0","1"
"AT","Austria",1870,"1","0","1","0","0","1","0","2"
"AT","Austria",1871,"1","0","0","0","0","0","0","0"
"AT","Austria",1872,"1","0","0","0","0","0","0","0"
"AT","Austria",1873,"1","0","0","0","0","0","1","1"
"AT","Austria",1874,"1","0","0","0","0","0","0","0"
"AT","Austria",1875,"1","0","0","0","0","0","0","0"
"AT","Austria",1876,"1","0","1","0","0","0","0","1"
"AT","Austria",1877,"1","0","0","0","0","0","0","0"
"AT","Austria",1878,"1","0","0","0","0","0","0","0"
"AT","Austria",1879,"1","0","0","0","0","0","0","0"
"AT","Austria",1880,"1","0","0","0","0","0","0","0"
"AT","Austria",1881,"1","0","0","0","0","0","0","0"
"AT","Austria",1882,"1","0","0","0","0","0","0","0"
"AT","Austria",1883,"1","0","0","0","0","0","0","0"
"AT","Austria",1884,"1","0","0","0","0","0","0","0"
"AT","Austria",1885,"1","0","0","0","0","0","0","0"
"AT","Austria",1886,"1","0","0","0","0","0","0","0"
"AT","Austria",1887,"1","0","0","0","0","0","0","0"
"AT","Austria",1888,"1","0","0","0","0","0","0","0"
"AT","Austria",1889,"1","0","0","0","0","0","0","0"
"AT","Austria",1890,"1","0","0","0","0","0","0","0"
"AT","Austria",1891,"1","0","0","0","0","0","0","0"
"AT","Austria",1892,"1","0","0","0","0","0","0","0"
"AT","Austria",1893,"1","0","0","0","0","0","0","0"
"AT","Austria",1894,"1","0","0","0","0","0","0","0"
"AT","Austria",1895,"1","0","0","0","0","0","0","0"
"AT","Austria",1896,"1","0","0","0","0","0","0","0"
"AT","Austria",1897,"1","0","0","0","0","0","0","0"
"AT","Austria",1898,"1","0","0","0","0","0","0","0"
"AT","Austria",1899,"1","0","0","0","0","0","0","0"
"AT","Austria",1900,"1","0","0","0","0","0","0","0"
"AT","Austria",1901,"1","0","0","0","0","0","0","0"
"AT","Austria",1902,"1","0","0","0","0","0","0","0"
"AT","Austria",1903,"1","0","0","0","0","0","0","0"
"AT","Austria",1904,"1","0","0","0","0","0","0","0"
"AT","Austria",1905,"1","0","0","0","0","0","0","0"
"AT","Austria",1906,"1","0","0","0","0","0","0","0"
"AT","Austria",1907,"1","0","0","0","0","0","0","0"
"AT","Austria",1908,"1","0","0","0","0","0","0","0"
"AT","Austria",1909,"1","0","0","0","0","0","0","0"
"AT","Austria",1910,"1","0","0","0","0","0","0","0"
"AT","Austria",1911,"1","0","0","0","0","0","0","0"
"AT","Austria",1912,"1","0","0","0","0","0","0","0"
"AT","Austria",1913,"1","0","0","0","0","0","0","0"
"AT","Austria",1914,"1","0","0","0","0","1","0","1"
"AT","Austria",1915,"1","1","0","0","0","1","0","2"
"AT","Austria",1916,"1","0","0","0","0","0","0","0"
"AT","Austria",1917,"1","0","0","0","0","0","0","0"
"AT","Austria",1918,"1","1","0","0","0","0","0","1"
"AT","Austria",1919,"1","1","0","0","0","0","0","1"
"AT","Austria",1920,"1","1","1","0","0","0","0","2"
"AT","Austria",1921,"1","1","1","0","0","0","0","2"
"AT","Austria",1922,"1","1","1","0","0","0","0","2"
"AT","Austria",1923,"1","1","0","0","0","0","0","1"
"AT","Austria",1924,"1","0","1","1","0","0","1","3"
"AT","Austria",1925,"1","0","0","1","0","0","0","1"
"AT","Austria",1926,"1","0","0","0","0","0","0","0"
"AT","Austria",1927,"1","0","0","0","0","0","0","0"
"AT","Austria",1928,"1","0","0","0","0","0","0","0"
"AT","Austria",1929,"1","0","0","1","0","0","1","2"
"AT","Austria",1930,"1","0","0","1","0","0","0","1"
"AT","Austria",1931,"1","0","0","1","0","0","1","2"
"AT","Austria",1932,"1","0","0","1","0","1","0","2"
"AT","Austria",1933,"1","1","0","1","0","1","0","3"
"AT","Austria",1934,"1","0","0","0","0","0","0","0"
"AT","Austria",1935,"1","0","0","0","0","0","0","0"
"AT","Austria",1936,"1","0","0","0","0","0","0","0"
"AT","Austria",1937,"1","0","0","1","0","0","0","1"
"AT","Austria",1938,"1","0","0","1","0","1","0","2"
"AT","Austria",1939,"1","0","0","0","0","0","0","0"
"AT","Austria",1940,"1","0","0","0","0","1","0","1"
"AT","Austria",1941,"1","0","0","0","0","1","0","1"
"AT","Austria",1942,"1","0","0","0","0","1","0","1"
"AT","Austria",1943,"1","0","0","0","0","1","0","1"
"AT","Austria",1944,"1","0","0","0","0","1","0","1"
"AT","Austria",1945,"1","1","0","0","1","1","0","3"
"AT","Austria",1946,"1","1","1","1","0","1","0","4"
"AT","Austria",1947,"1","1","1","1","0","1","0","4"
"AT","Austria",1948,"1","1","1","0","0","1","0","3"
"AT","Austria",1949,"1","1","1","1","0","1","0","4"
"AT","Austria",1950,"1","1","0","0","0","1","0","2"
"AT","Austria",1951,"1","0","1","0","0","1","0","2"
"AT","Austria",1952,"1","0","0","0","0","1","0","1"
"AT","Austria",1953,"1","0","0","0","0","0","0","0"
"AT","Austria",1954,"1","0","0","0","0","0","0","0"
"AT","Austria",1955,"1","0","0","0","0","0","0","0"
"AT","Austria",1956,"1","0","0","0","0","0","0","0"
"AT","Austria",1957,"1","0","0","0","0","0","0","0"
"AT","Austria",1958,"1","0","0","0","0","0","0","0"
"AT","Austria",1959,"1","0","0","1","0","0","0","1"
"AT","Austria",1960,"1","0","0","1","0","0","0","1"
"AT","Austria",1961,"1","0","0","1","0","0","0","1"
"AT","Austria",1962,"1","0","0","1","0","0","0","1"
"AT","Austria",1963,"1","0","0","1","0","0","0","1"
"AT","Austria",1964,"1","0","0","1","0","0","0","1"
"AT","Austria",1965,"1","0","0","1","0","0","0","1"
"AT","Austria",1966,"1","0","0","0","0","0","0","0"
"AT","Austria",1967,"1","0","0","0","0","0","0","0"
"AT","Austria",1968,"1","0","0","0","0","0","0","0"
"AT","Austria",1969,"1","0","0","0","0","0","0","0"
"AT","Austria",1970,"1","0","0","1","0","0","0","1"
"AT","Austria",1971,"1","0","0","1","0","0","0","1"
"AT","Austria",1972,"1","0","0","1","0","0","0","1"
"AT","Austria",1973,"1","0","0","1","0","0","0","1"
"AT","Austria",1974,"1","0","0","1","0","0","0","1"
"AT","Austria",1975,"1","0","0","1","0","0","0","1"
"AT","Austria",1976,"1","0","0","0","0","0","0","0"
"AT","Austria",1977,"1","0","0","1","0","0","0","1"
"AT","Austria",1978,"1","0","0","1","0","0","0","1"
"AT","Austria",1979,"1","0","0","1","0","0","0","1"
"AT","Austria",1980,"1","0","0","0","0","0","0","0"
"AT","Austria",1981,"1","0","0","0","0","0","0","0"
"AT","Austria",1982,"1","0","0","0","0","0","0","0"
"AT","Austria",1983,"1","0","0","1","0","0","0","1"
"AT","Austria",1984,"1","0","0","1","0","0","0","1"
"AT","Austria",1985,"1","0","0","0","0","0","0","0"
"AT","Austria",1986,"1","0","0","0","0","0","0","0"
"AT","Austria",1987,"1","0","0","1","0","0","0","1"
"AT","Austria",1988,"1","0","0","1","0","0","0","1"
"AT","Austria",1989,"1","0","0","1","0","0","0","1"
"AT","Austria",1990,"1","0","0","0","0","0","0","0"
"AT","Austria",1991,"1","0","0","1","0","0","0","1"
"AT","Austria",1992,"1","0","0","1","0","0","0","1"
"AT","Austria",1993,"1","0","0","0","0","0","0","0"
"AT","Austria",1994,"1","0","0","0","0","0","0","0"
"AT","Austria",1995,"1","0","0","0","0","0","0","0"
"AT","Austria",1996,"1","0","0","0","0","0","0","0"
"AT","Austria",1997,"1","0","0","0","0","0","0","0"
"AT","Austria",1998,"1","0","0","0","0","0","0","0"
"AT","Austria",1999,"1","0","0","0","0","0","0","0"
"AT","Austria",2000,"1","0","0","0","0","0","0","0"
"AT","Austria",2001,"1","0","0","0","0","0","0","0"
"AT","Austria",2002,"1","0","0","0","0","0","0","0"
"AT","Austria",2003,"1","0","0","0","0","0","0","0"
"AT","Austria",2004,"1","0","0","0","0","0","0","0"
"AT","Austria",2005,"1","1","0","0","0","0","0","1"
"AT","Austria",2006,"1","0","0","0","0","0","0","0"
"AT","Austria",2007,"1","0","0","1","0","0","0","1"
"AT","Austria",2008,"1","0","0","1","0","0","1","2"
"AT","Austria",2009,"1","0","0","0","0","0","1","1"
"AT","Austria",2010,"1","0","0","0","0","0","1","1"
"AU","Australia",1801,"0","0","0","0","0","0","0","0"
"AU","Australia",1802,"0","0","0","0","0","0","0","0"
"AU","Australia",1803,"0","0","0","0","0","0","0","0"
"AU","Australia",1804,"0","0","0","0","0","0","0","0"
"AU","Australia",1805,"0","0","0","0","0","0","0","0"
"AU","Australia",1806,"0","0","0","0","0","0","0","0"
"AU","Australia",1807,"0","0","0","0","0","0","0","0"
"AU","Australia",1808,"0","0","0","0","0","0","0","0"
"AU","Australia",1809,"0","0","0","0","0","0","0","0"
"AU","Australia",1810,"0","0","0","0","0","0","0","0"
"AU","Australia",1811,"0","0","0","0","0","0","0","0"
"AU","Australia",1812,"0","0","0","0","0","0","0","0"
"AU","Australia",1813,"0","0","0","0","0","0","0","0"
"AU","Australia",1814,"0","0","0","0","0","0","0","0"
"AU","Australia",1815,"0","0","0","0","0","0","0","0"
"AU","Australia",1816,"0","0","0","0","0","0","0","0"
"AU","Australia",1817,"0","0","0","0","0","0","0","0"
"AU","Australia",1818,"0","0","0","0","0","0","0","0"
"AU","Australia",1819,"0","0","0","0","0","0","0","0"
"AU","Australia",1820,"0","0","0","0","0","0","0","0"
"AU","Australia",1821,"0","0","0","0","0","0","0","0"
"AU","Australia",1822,"0","0","0","0","0","0","0","0"
"AU","Australia",1823,"0","0","0","0","0","0","0","0"
"AU","Australia",1824,"0","0","0","0","0","0","0","0"
"AU","Australia",1825,"0","0","0","0","0","0","0","0"
"AU","Australia",1826,"0","0","0","0","0","0","0","0"
"AU","Australia",1827,"0","0","0","0","0","0","0","0"
"AU","Australia",1828,"0","0","1","0","0","0","1","2"
"AU","Australia",1829,"0","0","0","0","0","0","0","0"
"AU","Australia",1830,"0","0","0","0","0","0","0","0"
"AU","Australia",1831,"0","0","0","0","0","0","0","0"
"AU","Australia",1832,"0","0","0","0","0","0","0","0"
"AU","Australia",1833,"0","0","0","0","0","0","0","0"
"AU","Australia",1834,"0","0","1","0","0","0","0","1"
"AU","Australia",1835,"0","0","0","0","0","0","0","0"
"AU","Australia",1836,"0","0","1","0","0","0","0","1"
"AU","Australia",1837,"0","0","0","0","0","0","0","0"
"AU","Australia",1838,"0","0","0","0","0","0","0","0"
"AU","Australia",1839,"0","0","1","0","0","0","0","1"
"AU","Australia",1840,"0","0","0","0","0","0","0","0"
"AU","Australia",1841,"0","0","0","0","0","0","0","0"
"AU","Australia",1842,"0","0","0","0","0","0","0","0"
"AU","Australia",1843,"0","0","0","0","0","0","1","1"
"AU","Australia",1844,"0","0","0","0","0","0","0","0"
"AU","Australia",1845,"0","0","0","0","0","0","0","0"
"AU","Australia",1846,"0","0","1","0","0","0","0","1"
"AU","Australia",1847,"0","0","0","0","0","0","0","0"
"AU","Australia",1848,"0","0","0","0","0","0","0","0"
"AU","Australia",1849,"0","0","0","0","0","0","0","0"
"AU","Australia",1850,"0","0","0","0","0","0","0","0"
"AU","Australia",1851,"0","0","0","0","0","0","0","0"
"AU","Australia",1852,"0","0","0","0","0","0","0","0"
"AU","Australia",1853,"0","0","0","0","0","0","0","0"
"AU","Australia",1854,"0","0","1","0","0","0","0","1"
"AU","Australia",1855,"0","0","0","0","0","0","0","0"
"AU","Australia",1856,"0","0","0","0","0","0","0","0"
"AU","Australia",1857,"0","0","0","0","0","0","0","0"
"AU","Australia",1858,"0","0","0","0","0","0","0","0"
"AU","Australia",1859,"0","0","0","0","0","0","0","0"
"AU","Australia",1860,"0","0","0","0","0","0","0","0"
"AU","Australia",1861,"0","0","0","0","0","0","0","0"
"AU","Australia",1862,"0","0","0","0","0","0","0","0"
"AU","Australia",1863,"0","0","0","0","0","0","0","0"
"AU","Australia",1864,"0","0","0","0","0","0","0","0"
"AU","Australia",1865,"0","0","0","0","0","0","0","0"
"AU","Australia",1866,"0","0","0","0","0","0","0","0"
"AU","Australia",1867,"0","0","0","0","0","0","0","0"
"AU","Australia",1868,"0","0","0","0","0","0","0","0"
"AU","Australia",1869,"0","0","0","0","0","0","0","0"
"AU","Australia",1870,"0","0","0","0","0","0","0","0"
"AU","Australia",1871,"0","0","0","0","0","0","0","0"
"AU","Australia",1872,"0","0","0","0","0","0","0","0"
"AU","Australia",1873,"0","0","0","0","0","0","0","0"
"AU","Australia",1874,"0","0","0","0","0","0","0","0"
"AU","Australia",1875,"0","0","0","0","0","0","0","0"
"AU","Australia",1876,"0","0","0","0","0","0","0","0"
"AU","Australia",1877,"0","0","0","0","0","0","0","0"
"AU","Australia",1878,"0","0","0","0","0","0","0","0"
"AU","Australia",1879,"0","0","0","0","0","0","0","0"
"AU","Australia",1880,"0","0","0","0","0","0","0","0"
"AU","Australia",1881,"0","0","0","0","0","0","0","0"
"AU","Australia",1882,"0","0","0","0","0","0","0","0"
"AU","Australia",1883,"0","0","0","0","0","0","0","0"
"AU","Australia",1884,"0","0","0","0","0","0","0","0"
"AU","Australia",1885,"0","0","0","0","0","0","0","0"
"AU","Australia",1886,"0","0","0","0","0","0","0","0"
"AU","Australia",1887,"0","0","0","0","0","0","0","0"
"AU","Australia",1888,"0","0","0","0","0","0","0","0"
"AU","Australia",1889,"0","0","0","0","0","0","0","0"
"AU","Australia",1890,"0","0","0","0","0","0","0","0"
"AU","Australia",1891,"0","0","0","0","0","0","0","0"
"AU","Australia",1892,"0","0","0","0","0","0","0","0"
"AU","Australia",1893,"0","0","0","0","0","0","1","1"
"AU","Australia",1894,"0","0","0","0","0","0","0","0"
"AU","Australia",1895,"0","0","0","0","0","0","0","0"
"AU","Australia",1896,"0","0","0","0","0","0","0","0"
"AU","Australia",1897,"0","0","0","0","0","0","0","0"
"AU","Australia",1898,"0","0","0","0","0","0","0","0"
"AU","Australia",1899,"0","0","0","0","0","0","0","0"
"AU","Australia",1900,"0","0","0","0","0","0","0","0"
"AU","Australia",1901,"1","0","0","0","0","0","0","0"
"AU","Australia",1902,"1","0","0","0","0","0","0","0"
"AU","Australia",1903,"1","0","0","0","0","0","0","0"
"AU","Australia",1904,"1","0","0","0","0","0","0","0"
"AU","Australia",1905,"1","0","0","0","0","0","0","0"
"AU","Australia",1906,"1","0","0","0","0","0","0","0"
"AU","Australia",1907,"1","0","0","0","0","0","0","0"
"AU","Australia",1908,"1","0","0","0","0","0","0","0"
"AU","Australia",1909,"1","0","0","0","0","0","0","0"
"AU","Australia",1910,"1","0","0","0","0","0","0","0"
"AU","Australia",1911,"1","0","0","0","0","0","0","0"
"AU","Australia",1912,"1","0","0","0","0","0","0","0"
"AU","Australia",1913,"1","0","0","0","0","0","0","0"
"AU","Australia",1914,"1","0","0","0","0","0","0","0"
"AU","Australia",1915,"1","0","0","1","0","0","0","1"
"AU","Australia",1916,"1","0","0","1","0","0","0","1"
"AU","Australia",1917,"1","0","0","0","0","0","0","0"
"AU","Australia",1918,"1","0","0","0","0","0","0","0"
"AU","Australia",1919,"1","0","0","0","0","0","0","0"
"AU","Australia",1920,"1","1","0","0","0","0","0","1"
"AU","Australia",1921,"1","0","0","0","0","0","0","0"
"AU","Australia",1922,"1","0","0","0","0","0","0","0"
"AU","Australia",1923,"1","0","0","0","0","0","0","0"
"AU","Australia",1924,"1","0","0","0","0","0","0","0"
"AU","Australia",1925,"1","0","0","0","0","0","0","0"
"AU","Australia",1926,"1","0","0","0","0","0","0","0"
"AU","Australia",1927,"1","0","0","0","0","0","0","0"
"AU","Australia",1928,"1","0","0","0","0","0","0","0"
"AU","Australia",1929,"1","0","0","1","0","0","0","1"
"AU","Australia",1930,"1","0","0","1","0","0","0","1"
"AU","Australia",1931,"1","1","0","0","0","0","1","2"
"AU","Australia",1932,"1","1","0","0","0","0","1","2"
"AU","Australia",1933,"1","0","0","0","0","0","0","0"
"AU","Australia",1934,"1","0","0","0","0","0","0","0"
"AU","Australia",1935,"1","0","0","0","0","0","0","0"
"AU","Australia",1936,"1","0","0","0","0","0","0","0"
"AU","Australia",1937,"1","0","0","1","0","0","0","1"
"AU","Australia",1938,"1","0","0","1","0","0","0","1"
"AU","Australia",1939,"1","1","0","1","0","0","0","2"
"AU","Australia",1940,"1","0","0","1","0","0","0","1"
"AU","Australia",1941,"1","0","0","1","0","0","0","1"
"AU","Australia",1942,"1","0","0","0","0","0","0","0"
"AU","Australia",1943,"1","0","0","0","0","0","0","0"
"AU","Australia",1944,"1","0","0","0","0","0","0","0"
"AU","Australia",1945,"1","0","0","0","0","0","0","0"
"AU","Australia",1946,"1","0","0","0","0","0","0","0"
"AU","Australia",1947,"1","1","0","0","0","0","0","1"
"AU","Australia",1948,"1","0","0","0","0","0","0","0"
"AU","Australia",1949,"1","0","0","0","0","0","0","0"
"AU","Australia",1950,"1","0","0","0","0","0","0","0"
"AU","Australia",1951,"1","0","1","1","0","0","0","2"
"AU","Australia",1952,"1","0","0","1","0","0","0","1"
"AU","Australia",1953,"1","0","0","0","0","0","0","0"
"AU","Australia",1954,"1","0","0","0","0","0","0","0"
"AU","Australia",1955,"1","0","0","0","0","0","0","0"
"AU","Australia",1956,"1","0","0","0","0","0","0","0"
"AU","Australia",1957,"1","0","0","0","0","0","0","0"
"AU","Australia",1958,"1","0","0","0","0","0","0","0"
"AU","Australia",1959,"1","0","0","0","0","0","0","0"
"AU","Australia",1960,"1","0","0","0","0","0","0","0"
"AU","Australia",1961,"1","0","0","0","0","0","0","0"
"AU","Australia",1962,"1","0","0","0","0","0","0","0"
"AU","Australia",1963,"1","0","0","0","0","0","0","0"
"AU","Australia",1964,"1","0","0","0","0","0","0","0"
"AU","Australia",1965,"1","0","0","0","0","0","0","0"
"AU","Australia",1966,"1","1","1","0","0","0","0","2"
"AU","Australia",1967,"1","0","0","0","0","0","0","0"
"AU","Australia",1968,"1","0","0","0","0","0","0","0"
"AU","Australia",1969,"1","0","0","0","0","0","0","0"
"AU","Australia",1970,"1","0","0","1","0","0","0","1"
"AU","Australia",1971,"1","0","0","1","0","0","0","1"
"AU","Australia",1972,"1","0","0","0","0","0","0","0"
"AU","Australia",1973,"1","0","0","1","0","0","0","1"
"AU","Australia",1974,"1","0","0","1","0","0","0","1"
"AU","Australia",1975,"1","0","1","0","0","0","0","1"
"AU","Australia",1976,"1","1","0","0","0","0","0","1"
"AU","Australia",1977,"1","0","0","0","0","0","0","0"
"AU","Australia",1978,"1","0","0","0","0","0","0","0"
"AU","Australia",1979,"1","0","0","0","0","0","0","0"
"AU","Australia",1980,"1","0","0","0","0","0","0","0"
"AU","Australia",1981,"1","0","0","1","0","0","0","1"
"AU","Australia",1982,"1","1","0","1","0","0","0","2"
"AU","Australia",1983,"1","0","0","0","0","0","0","0"
"AU","Australia",1984,"1","0","0","0","0","0","0","0"
"AU","Australia",1985,"1","1","0","0","0","0","0","1"
"AU","Australia",1986,"1","0","0","0","0","0","0","0"
"AU","Australia",1987,"1","0","0","0","0","0","0","0"
"AU","Australia",1988,"1","0","0","0","0","0","0","0"
"AU","Australia",1989,"1","0","0","0","0","0","1","1"
"AU","Australia",1990,"1","0","0","1","0","0","1","2"
"AU","Australia",1991,"1","0","0","0","0","0","1","1"
"AU","Australia",1992,"1","0","0","0","0","0","1","1"
"AU","Australia",1993,"1","0","0","0","0","0","0","0"
"AU","Australia",1994,"1","0","0","0","0","0","0","0"
"AU","Australia",1995,"1","0","0","0","0","0","0","0"
"AU","Australia",1996,"1","0","0","0","0","0","0","0"
"AU","Australia",1997,"1","1","0","0","0","0","0","1"
"AU","Australia",1998,"1","0","0","0","0","0","0","0"
"AU","Australia",1999,"1","0","0","0","0","0","0","0"
"AU","Australia",2000,"1","1","0","0","0","0","0","1"
"AU","Australia",2001,"1","0","0","0","0","0","0","0"
"AU","Australia",2002,"1","0","0","0","0","0","0","0"
"AU","Australia",2003,"1","0","0","0","0","0","0","0"
"AU","Australia",2004,"1","0","0","0","0","0","0","0"
"AU","Australia",2005,"1","0","0","0","0","0","0","0"
"AU","Australia",2006,"1","0","0","0","0","0","0","0"
"AU","Australia",2007,"1","0","0","0","0","0","0","0"
"AU","Australia",2008,"1","1","0","1","0","0","0","2"
"AU","Australia",2009,"1","0","0","0","0","0","0","0"
"AU","Australia",2010,"1","0","0","0","0","0","0","0"
"BE","Belgium",1800,"1","0","0","0","0","0","0","0"
"BE","Belgium",1801,"1","0","1","0","0","0","0","1"
"BE","Belgium",1802,"1","0","1","0","0","0","0","1"
"BE","Belgium",1803,"1","0","0","0","0","0","0","0"
"BE","Belgium",1804,"1","0","0","0","0","0","0","0"
"BE","Belgium",1805,"1","0","1","0","0","0","0","1"
"BE","Belgium",1806,"1","0","0","0","0","0","0","0"
"BE","Belgium",1807,"1","0","0","0","0","0","0","0"
"BE","Belgium",1808,"1","0","0","0","0","0","0","0"
"BE","Belgium",1809,"1","0","0","0","0","0","0","0"
"BE","Belgium",1810,"1","0","0","0","0","0","0","0"
